electricity
189.601
179.826
177.381
131.739
101.823
92.934
91.322
92.527
102.844
91.252
95.55
86.965
75.292
67.141
57.319
60.205
69.572
82.779
126.273
170.051
245.81
277.852
253.181
236.663
235.953
260.917
301.168
351.289
383.232
428.874
481.409
531.175
599.027
620.244
629.412
666.455
689.822
700.777
710.301
719.588
721.709
702.581
689.279
655.027
592.09
477.406
264.201
112.252
101.416
134.612
122.564
98.238
88.884
87.356
95.763
146.847
212.881
246.424
161.018
127.869
112.75
114.5
102.234
89.929
122.83
129.93
104.537
131.825
179.469
204.787
210.888
179.482
151.323
165.92
143.841
119.131
87.861
59.282
54.905
57.526
57.638
50.247
42.961
58.53
57.008
55.407
46.493
54.905
49.313
47.802
62.614
101.34
121.651
108.747
111.054
139.732
180.424
221.073
254.178
291.984
315.826
351.302
393.873
401.05
435.054
387.475
342.785
387.062
320.553
273.674
246.109
201.736
163.934
118.175
88.329
72.977
68.868
67.055
54.896
76.796
188.551
414.135
583.382
678.506
658.134
629.7
603.683
590.822
588.529
572.884
555.109
470.215
418.392
366.521
336.53
332.418
324.989
284.893
325.001
319.781
270.86
221.068
180.807
146.637
119.613
114.607
157.82
129.482
114.711
108.487
100.854
95.804
118.765
138.753
131.904
114.67
106.054
118.952
157.341
184.631
177.415
157.586
148.456
164.413
202.001
235.961
214.08
161.527
160.251
200.44
186.612
151.213
142.689
131.482
122.387
120.999
131.978
143.354
161.334
185.39
210.161
235.734
287.341
293.701
303.066
323.749
340.717
375.43
427.857
433.738
418.39
357.89
321.852
339.549
372.547
399.469
418.387
441.585
462.762
480.585
487.756
479.529
481.308
471.761
416.265
367.233
334.401
286.884
244.524
206.525
273.854
291.949
262.179
227.551
196.94
150.127
82.19
101.578
117.381
92.352
69.205
61.376
52.149
29.46
16.672
12.548
12.041
12.759
16.336
21.477
27.774
30.011
26.425
13.496
22.564
41.394
61.492
74.384
92.745
100.544
93.392
116.846
105.832
88.021
71.381
53.684
41.977
32.638
26.39
30.087
34.72
37.437
41.555
47.49
54.91
73.551
77.042
42.83
59.355
95.568
118.565
97.068
75.761
75.856
102.857
185.402
190.867
171.561
139.227
121.923
127.727
134.053
123.51
111.416
89.343
68.99
63.433
69.243
84.185
96.925
97.598
40.413
17.699
43.667
49.692
41.149
29.65
23.597
35.902
68.778
92.334
100.833
102.2
91.53
82.589
77.955
74.08
65.568
48.447
31.897
29.841
44.398
68.718
91.432
106.623
52.288
28.457
59.706
69.716
64.164
70.087
91.53
120.465
139.575
134.983
131.213
134.89
128.527
104.466
89.956
116.705
149.346
148.126
150.393
148.104
145.236
115.118
86.959
66.691
22.167
26.338
48.477
59.369
61.649
57.815
59.215
80.89
150.414
193.01
198.701
189.149
128.69
86.56
73.334
60.699
48.61
45.317
44.131
57.315
68.934
58.969
40.117
19.824
2.927
6.941
38.251
67.232
84.468
68.13
49.767
73.035
117.056
138.92
146.77
153.738
168.007
184.939
183.277
175.281
178.265
155.752
136.388
151.902
161.804
188.796
229.408
287.234
353.052
467.336
554.203
605.036
620.289
639.632
652.455
655.019
630.853
601.61
591.907
587.972
575.876
560.247
553.586
548.291
570.909
591.413
603.008
615.4
601.609
611.346
609.632
604.077
601.57
603.852
610.818
643.073
675.603
699.795
692.911
699.825
708.03
705.098
723.166
735.047
729.95
714.877
673.854
644.66
589.681
566.471
575.676
601.783
595.599
568.162
543.636
521.108
518.656
574.257
674.59
685.626
637.939
593.633
533.266
447.736
440.643
456.326
470.108
466.742
454.56
450.924
409.249
351.31
312.791
294.008
288.742
310.898
286.745
305.834
308.354
263.723
274.392
377.868
431.613
448.32
462.152
440.719
357.61
192.476
153.47
129.838
106.871
86.977
88.008
82.997
83.508
86.706
95.817
123.831
162.816
193.457
228.434
249.094
351.289
319.76
254.024
170.969
221.079
352.009
391.402
431.783
408.807
415.636
426.445
418.391
432.634
443.419
442.753
398.43
358.202
273.188
187.322
156.004
135.284
162.635
206.174
234.61
326.798
304.4
235.987
273.076
380.001
499.348
522.375
515.823
512.664
474.42
449.712
420.024
374.06
290.849
235.968
197.287
212.881
292.329
334.4
330.525
344.013
370.208
399.725
400.182
377.876
340.78
374.182
444.862
464.115
499.788
539.049
558.768
538.61
444.961
397.264
384.598
389.613
395.421
389.617
365.082
320.144
293.833
248.567
216.06
188.274
179.06
157.893
135.291
122.431
131.618
212.872
294.011
314.231
321.846
317.679
321.976
301.643
212.892
215.563
202.378
211.317
150.039
100.163
81.21
73.041
72.095
114.252
139.717
88.781
82.336
80.102
83.093
181.047
179.357
205.909
252.159
266.874
272.373
276.971
282.869
250.985
172.014
146.386
142.588
140.678
118.654
122.884
147.151
148.124
138.399
142.879
156.24
149.793
142.114
133.513
124.877
121.961
124.77
181.853
205.559
196.921
179.074
157.712
130.808
111.687
98.898
126.947
156.361
159.981
164.413
146.437
122.179
106.132
77.401
57.045
56.589
72.369
88.04
96.796
94.394
98.055
70.9
158.533
213.061
244.5
275.83
301.435
315.225
324.944
332.141
392.388
427.274
392.143
390.812
398.019
399.602
415.129
425.97
426.525
414.167
398.49
387.473
355.86
364.766
368.338
249.321
362.445
460.649
440.642
405.103
338.622
268.034
217.874
222.916
299.478
338.435
377.873
383.522
324.659
286.906
266.884
256.848
254.676
257.651
260.844
271.8
279.15
286.003
282.858
132.387
80.532
145.733
135.238
105.868
78.91
60.422
45.91
36.089
40.975
57.194
80.592
103.979
124.251
137.085
144.72
148.255
148.11
147.015
132.802
100.634
80.553
66.475
44.028
31.354
20.583
6.599
3.146
4.115
5.411
6.252
7.957
13.305
15.422
17.222
20.625
28.457
40.407
54.721
67.127
80.412
94.043
116.452
139.702
163.814
198.694
194.051
180.831
132.331
126.898
146.971
161.61
183.221
157.323
143.321
145.454
127.589
155.784
198.671
159.217
122.467
103.08
100.364
111.779
119.219
121.067
128.669
139.112
157.565
190.437
212.494
235.868
312.217
338.607
356.361
351.171
334.425
301.341
277.93
235.994
227.533
236.471
229.412
247.558
224.759
227.524
204.822
183.218
154.239
178.311
225.974
259.239
268.881
242.631
238.55
236.156
228.487
229.722
258.042
289.761
324.7
335.368
338.244
367.868
403.179
398.2
431.1
449.048
388.184
353.819
358.867
362.061
379.334
382.14
373.831
367.213
344.214
330.206
309.867
279.455
222.937
193.914
207.548
197.393
167.589
141.604
118.851
106.616
73.363
65.294
84.289
87.815
83.495
93.464
84.276
97.469
90.778
92.969
86.336
81.303
91.107
119.31
114.965
95.952
73.554
73.958
78.698
81.609
97.853
95.723
138.008
229.386
251.236
294.195
362.97
391.05
387.464
387.529
406.677
419.782
409.364
397.968
410.2
414.129
427.305
434.098
416.775
418.391
411.049
495.023
534.776
541.192
531.185
508.931
477.853
423.133
329.611
268.829
273.697
221.542
190.927
181.562
179.75
167.863
157.343
139.733
129.388
113.853
99.705
96.239
93.163
103.673
85.989
216.561
251.26
212.821
170.019
148.381
146.006
148.629
119.586
143.416
175.085
206.797
270.844
288.77
289.865
273.837
254.449
236.161
222.905
230.567
233.217
254.548
282.846
296.061
152.816
95.518
99.919
74.376
61.705
52.016
43.369
47.97
60.746
67.227
53.213
36.82
27.07
22.126
22.442
26.854
44.291
67.395
79.193
104.266
118.791
117.815
123.646
124.239
108.86
153.459
195.568
224.754
249.891
256.332
242.031
228.627
221.961
260.712
268.888
236.019
241.217
206.639
201.219
235.763
225.514
211.318
235.962
278.484
271.656
262.224
268.864
273.161
295.406
383.935
489.496
542.174
565.244
568.921
566.435
549.606
483.36
372.11
341.907
301.144
270.874
241.401
208.422
177.465
152.796
134.886
101.815
92.781
97.597
102.833
97.512
85.413
75.17
79.865
75.949
100.902
126.959
125.851
129.023
142.831
159.366
190.111
200.098
211.526
235.95
239.803
244.782
257.281
267.211
282.673
288.634
294.222
282.699
288.754
314.717
315.005
281.247
270.858
372.534
457.454
555.846
633.558
670.213
670.887
583.375
493.633
470.263
423.706
393.869
377.882
362.967
362.968
349.714
316.375
310.448
270.835
204.846
169.285
191.321
202.576
177.385
248.819
397.083
473.668
526.473
576.262
569.053
522.356
364.685
249.02
252.085
204.838
184.926
193.899
211.39
201.462
186.628
186.637
187.679
186.643
219.274
235.975
239.356
238.903
228.434
285.713
318.492
333.175
348.706
351.11
321.856
273.83
204.826
168.433
170.311
172.215
183.229
168.776
134.25
116.079
96.115
93.448
94.459
83.252
58.647
56.337
63.731
65.03
88.121
144.933
177.424
189.159
219.272
234.097
197.046
174.05
132.55
141.316
159.16
165.917
175.77
176.671
186.632
183.22
181.411
191.405
219.674
220.695
224.775
210.59
168.412
121.187
135.092
119.604
88.268
70.82
77.801
107.981
134.865
152.958
132.63
90.569
114.945
120.029
113.909
107.305
98.497
71.555
52.161
66.452
73.264
62.909
63.499
84.232
155.77
168.438
165.992
161.08
139.346
124.725
123.424
136.376
174.375
157.149
132.314
159.073
151.199
130.143
148.12
134.37
138.56
158.345
170.04
156.26
159.559
177.545
219.235
206.559
192.581
188.689
195.512
192.425
229.391
253.368
301.845
295.265
294.024
309.01
312.477
327.583
314.672
290.012
255.474
249.332
233.766
205.443
204.821
231.842
244.506
288.238
288.339
291.951
258.06
223.923
146.369
153.849
160.701
147.754
151.908
147.76
125.895
93.744
83.691
89.211
104.771
100.461
101.416
109.121
119.603
131.345
147.337
157.893
173.499
171.044
158.702
156.123
157.272
145.998
123.337
119.903
122.311
119.598
119.3
133.412
119.176
119.026
92.571
88.844
115.039
128.33
131.188
127.827
134.135
159.987
166.018
168.026
197.362
234.311
263.265
277.306
229.424
198.668
220.487
264.52
280.329
289.628
279.086
256.26
234.068
215.36
172.998
162.94
227.533
236.569
229.392
222.915
208.852
214.106
232.146
239.734
242.624
221.069
218.268
222.905
224.789
195.436
210.36
315.157
314.683
281.727
234.076
179.829
131.219
111.202
96.474
90.543
129.066
190.381
286.899
350.632
383.665
348.458
351.128
362.98
351.304
330.481
305.805
299.117
294.054
238.428
128.336
120.807
130.945
88.196
47.344
22.899
8.185
5.264
4.016
7.236
7.883
8.113
29.04
58.578
74.476
72.614
62.852
62.236
65.069
63.273
61.455
62.443
66.45
77.232
84.659
30.1
17.139
25.993
24.69
19.255
13.032
9.354
6.686
32.38
66.458
72.029
67.789
53.825
35.591
25.632
23.206
28.824
32.952
24.371
12.96
9.725
29.73
64.577
77.454
36.184
35.425
49.505
63.024
67.81
62.996
55.232
56.875
75.059
117.046
128.897
108.07
89.704
100.08
118.901
131.19
157.334
196.824
243.917
296.047
313.355
313.651
303.61
162.93
43.6
25.341
18.586
12.046
9.034
7.099
6.785
7.857
17.098
51.597
73.955
64.915
55.648
58.261
70.03
87.306
110.484
135.608
162.423
183.231
198.699
219.249
242.617
154.05
45.982
41.528
44.131
41.897
43.917
43.211
37.008
33.171
28.796
27.46
26.937
20.406
9.425
1.964
4.085
13.08
21.537
24.042
29.503
36.799
30.762
18.662
16.855
7.353
1.095
2.563
5.747
5.593
5.047
5.799
7.675
8.905
25.592
38.319
30.529
12.288
7.873
15.444
37.899
59.257
68.109
63.133
47.558
36.694
29.007
25.419
26.032
13.5
13.507
22.574
44.434
66.95
79.513
102.822
134.11
144.556
150.394
166.008
133.218
123.237
162.826
201.344
233.995
249.328
268.856
267.165
264.865
270.846
258.043
264.595
269.618
336.523
310.449
258.052
222.941
201.991
186.093
173.218
187.965
227.526
231.349
288.772
270.17
232.565
197.775
191.911
186.602
178.018
157.335
137.299
138.584
155.776
155.699
151.903
101.001
163.552
169.3
135.265
104.742
84.905
73.125
67.197
78.17
113.345
137.901
186.407
191.073
198.129
171.161
130.438
107.707
88.455
71.254
64.863
68.821
70.25
73.392
75.176
68.371
66.828
61.691
57.512
67.614
82.624
95.568
104.014
107.095
107.928
105.682
162.834
179.342
164.396
171.62
186.447
199.672
210.388
240.583
233.655
236.79
245.239
234.092
213.53
124.436
146.547
171.283
111.715
86.499
84.2
92.48
98.757
94.139
77.629
58.226
41.084
38.248
63.09
140.723
263.149
304.669
291.986
236.904
222.907
213.573
216.497
206.602
189.315
146.69
130.462
252.655
296.03
266.913
212.53
149.565
96.646
69.204
61.104
63.225
83.598
132.548
192.536
222.266
229.425
231.27
234.942
215.838
212.88
269.568
275.826
191.213
180.08
108.023
86.6
175.539
183.242
173.918
179.66
194.639
215.637
230.953
222.936
222.958
222.283
197.407
177.606
162.842
157.089
189.17
188.544
147.527
133.846
142.198
153.476
175.754
200.275
157.301
227.605
362.918
401.2
381.278
360.851
374.891
393.881
382.132
338.278
313.594
374.113
336.469
302.963
284.876
249.339
214.429
226.001
201.911
182.45
200.421
200.454
190.961
217.484
228.136
350.234
441.636
459.51
433.243
385.292
341.683
322.871
334.071
347.714
348.131
370.743
372.541
327.561
308.768
284.869
262.07
247.285
211.059
212.884
280.151
220.01
180.936
184.916
135.498
198.939
261.96
253.679
229.423
192.924
158.889
148.105
178.682
225.319
254.495
313.235
312.863
279.834
236.748
200.41
189.786
212.37
221.142
221.072
224.335
224.45
237.464
235.956
264.118
394.432
418.388
386.174
343.892
302.751
258.364
233.378
214.385
212.88
215.405
273.025
254.978
243.59
222.946
176.613
128.062
109.675
96.687
79.243
73.364
73.94
75.207
85.413
65.611
91.414
118.333
162.978
214.988
258.071
306.836
374.212
434.323
442.755
400.391
466.582
495.968
502.33
539.055
578.742
602.86
618.235
636.519
637.937
626.336
609.742
595.367
577.358
550.381
601.618
626.211
602.549
583.385
592.739
597.305
609.142
613.893
589.962
512.665
408.811
334.419
301.154
263.527
233.612
202.01
177.082
208.396
200.863
214.636
222.947
248.468
286.693
327.749
440.644
454.765
474.312
506.557
530.74
553.361
537.09
487.935
446.964
356.16
294.017
256.725
189.198
131.511
77.791
64.728
56.415
60.766
78.608
64.871
57.92
120.202
85.922
80.715
104.21
125.984
175.939
229.333
221.633
244.541
220.886
211.427
205.1
192.781
206.63
225.182
201.693
194.582
180.514
170.064
161.313
153.47
150.729
132.095
105.368
95.57
78.228
47.827
70.926
66.451
57.258
54.62
61.245
83.663
111.078
140.176
159.505
139.026
151.912
161.594
136.146
103.111
65.757
40.782
21.208
8.313
4.157
2.815
3.677
5.833
6.044
4.044
8.186
21.968
45.028
80.098
128.525
172.198
202.143
211.145
197.159
145.45
186.639
204.819
162.804
120.456
87.453
57.701
58.98
81.645
83.339
82.496
90.894
107.19
127.722
116.781
88.014
65.033
51.134
56.247
108.268
125.974
153.438
148.794
136.187
94.854
124.783
143.895
108.041
92.853
96.961
104.536
106.881
116.661
119.619
114.115
106.063
100.373
88.038
37.904
56.308
86.715
105.961
122.422
126.171
122.923
127.593
144.383
162.704
137.854
140.678
151.912
111.684
83.607
68.694
49.996
37.4
33.702
24.528
22.084
25.139
30.317
43.206
46.158
91.01
114.276
116.435
119.631
121.969
129.668
138.737
159.235
196.381
205.222
288.256
331.125
282.846
239.942
212.495
185.857
176.131
141.211
153.445
167.965
162.806
160.267
155.977
162.918
166.005
160.851
142.505
117.85
99.156
91.624
90.169
97.901
105.273
111.631
152.103
182.527
224.78
275.82
323.616
341.593
312.516
277.823
275.854
282.742
286.914
308.358
344.983
174.078
58.881
39.436
48.515
36.652
21.149
9.359
3.39
5.718
11.593
22.462
56.605
95.579
102.018
87.89
87.707
111.707
147.455
187.313
208.747
220.663
226.152
222.901
193.883
133.811
52.265
13.434
17.698
28.892
45.617
79.574
129.639
177.404
194.653
194.558
265.162
299.426
250.313
225.221
208.384
189.045
183.255
168.42
168.156
140.956
157.686
177.105
170.978
144.62
202.524
186.163
166.881
155.779
139.657
109.509
86.151
87.376
95.818
112.664
177.405
242.44
300.796
348.488
362.451
315.335
299.032
288.898
279.467
273.439
263.193
238.958
213.259
148.744
193.014
175.088
133.433
83.615
41.81
16.974
7.228
4.731
4.023
4.808
14.052
31.371
60.756
126.921
278.177
404.548
364.807
291.967
253.165
238.375
229.391
222.458
205.434
143.295
159.584
104.059
53.517
16.746
8.245
11.761
34.917
72.542
95.607
105.613
164.425
212.887
252.65
300.482
356.451
310.442
278.83
284.089
278.481
260.25
258.036
263.297
244.539
162.837
224.749
233.641
189.199
134.905
97.112
80.051
75.319
76.818
81.195
87.354
80.595
138.992
297.304
438.232
389.611
343.168
365.097
367.225
340.766
312.496
294.016
283.621
244.524
162.899
250.972
239.853
204.387
170.055
108.166
57.067
30.439
26.054
41.123
84.336
108.939
68.527
31.907
20.311
19.21
33.886
41.061
34.95
24.583
11.144
23.821
55.784
61.677
39.564
43.728
53.579
55.251
51.52
46.345
44.901
51.036
65.754
74.889
73.569
66.438
75.305
87.565
82.514
78.37
75.877
74.338
65.175
67.866
55.01
59.732
58.545
57.708
30.102
30.022
69.567
102.413
116.976
124.996
124.559
112.766
95.578
77.629
50.644
56.518
85.018
72.858
53.4
39.569
32.992
36.789
37.147
22.173
11.621
10.693
9.264
9.265
16.207
22.83
21.722
14.735
7.217
2.608
1.754
3.864
9.396
21.354
45.651
93.9
130.193
131.889
111.551
113.083
151.338
222.898
289.82
327.061
339.609
312.65
261.988
209.008
73.582
74.584
128.78
131.974
128.524
122.863
119.805
122.351
118.908
108.698
92.036
101.353
153.788
226.915
296.026
336.51
356.049
351.299
327.838
305.908
270.845
235.972
245.342
275.845
145.106
77.627
203.149
285.671
330.581
322.471
285.238
249.336
189.49
131.28
115.605
134.872
204.822
247.667
334.399
442.754
532.816
475.481
456.356
431.129
406.607
355.756
313.432
255.37
147.134
220.953
332.992
346.008
306.25
268.859
244.529
231.286
232.61
254.141
316.467
377.884
409.407
422.775
441.162
433.245
434.19
426.852
370.407
327.369
326.054
275.852
231.271
200.53
98.178
16.475
9.079
40.056
117.377
149.113
146.431
125.408
100.605
63.133
34.912
32.32
29.71
20.882
15.448
24.605
21.97
25.446
41.397
58.431
65.729
67.849
73.953
68.557
66.453
85.876
67.444
80.675
134.89
208.393
251.248
278.915
282.875
243.612
156.674
96.077
87.219
58.104
50.251
61.917
66.453
67.341
68.35
59.134
58.99
38.066
37.398
34.91
35.172
54.899
98.207
133.302
139.724
148.115
144.444
130.246
102.502
77.915
75.62
102.737
158.451
174.759
171.432
188.093
175.538
151.394
123.492
107.554
104.502
111.703
113.661
111.718
80.484
104.067
133.113
154.474
175.761
189.221
198.335
189.399
170.018
163.143
116.479
77.975
94.26
103.165
96.556
87.027
71.218
55.723
49.779
48.078
41.717
29.858
22.502
19.205
23.274
20.197
22.485
31.698
44.988
60.361
74.753
84.328
90.086
93.74
96.933
98.047
125.823
104.112
75.263
54.105
39.572
33.1
32.527
32.819
32.91
28.249
27.035
24.483
23.036
22.881
22.556
21.869
22.552
24.079
25.211
22.572
14.952
6.709
5.051
12.406
66.451
123.841
184.943
271.623
340.742
367.226
370.404
312.872
294.02
277.847
276.752
206.606
102.836
127.02
196.942
217.058
221.091
222.934
219.26
215.508
186.749
134.907
91.517
66.753
68.69
111.708
165.983
224.073
254.166
258.053
261.966
244.524
254.173
293.987
289.502
217.344
133.504
109.155
160.175
260.024
303.733
284.933
249.33
226.364
200.798
188.339
148.108
105.302
104.984
69.707
41.542
26.287
12.562
7.887
8.932
13.782
28.402
59.961
90.35
64.876
17.267
9.932
10.8
15.644
26.56
43.539
58.723
64.079
58.465
68.46
67.286
61.167
74.562
58.251
32.988
14.003
4.325
10.225
22.653
20.685
24.51
22.555
21.895
23.526
40.004
64.54
116.27
183.624
231.251
235.814
204.863
171.651
145.972
126.006
81.765
61.34
113.386
151.946
161.295
151.92
162.844
157.469
155.006
179.016
192.368
194.358
243.619
248.677
227.53
260.153
372.548
494.581
560.398
558.896
528.532
498.311
351.283
158.389
81.145
104.95
204.328
255.526
236.06
251.245
273.032
278.809
251.079
231.459
211.169
224.776
211.433
137.894
120.749
137.463
147.736
148.454
165.989
184.947
202.724
214.339
200.866
181.743
162.806
141.645
179.315
167.34
155.791
132.567
118.006
102.051
90.105
73.26
70.331
58.789
66.123
51.138
54.33
58.32
64.268
75.509
100.771
138.007
186.603
229.513
227.548
189.164
140.098
101.541
111.755
116.575
108.91
92.057
72.441
61.03
47.378
39.776
37.564
42.81
47.543
46.818
44.957
48.994
53.615
64.372
77.083
80.886
80.927
77.759
72.511
72.421
73.112
85.916
121.921
111.673
110.263
89.778
61.131
64.198
55.666
37.384
26.807
23.506
16.814
15.688
23.46
34.977
44.116
50.778
67.304
92.395
117.137
138.811
160.64
170.042
145.952
107.321
105.001
93.677
75.872
78.489
90.362
92.031
93.154
92.56
88.008
89.872
86.419
78.011
102.848
186.111
238.121
286.896
320.897
364.804
312.517
303.093
372.553
339.408
302.094
317.695
337.418
379.393
421.722
450.183
446.965
433.714
420.516
408.812
391.848
370.404
370.409
374.069
377.879
374.471
308.934
255.923
329.033
365.211
314.268
272.265
221.099
163.401
78.09
55.733
92.052
128.255
143.016
164.415
198.679
237.54
231.276
210.861
206.486
204.864
213.828
201.493
172.605
277.832
401.831
542.337
552.499
502.546
457.454
416.256
367.217
365.101
390.769
393.083
391.734
377.473
367.22
372.535
406.967
440.643
411.174
336.524
287.719
279.635
270.865
232.338
173.237
196.958
272.969
301.171
327.804
372.192
394.248
372.552
356.275
297.456
172.709
81.06
70.397
40.11
46.809
88.118
106.903
171.66
267.795
304.993
336.504
299.659
343.886
428.293
420.22
593.628
721.132
770.808
781.542
751.651
742.539
759.799
798.091
823.517
823.279
807.906
790.668
765.644
740.272
727.669
630.453
432.96
305.022
254.211
206.645
201.265
184.481
155.588
233.103
309.337
348.315
376.13
403.375
426.118
441.426
434.924
414.138
369.926
306.859
198.684
153.457
141.538
111.149
103.95
106.217
93.465
62.129
33.088
13.988
8.188
9.937
7.952
12.505
18.28
24.648
34.292
43.155
38.729
37.622
30.356
24.81
17.92
15.283
11.277
4.022
12.764
44.596
115.292
159.639
124.383
101.79
246.386
351.308
343.897
351.297
267.922
136.007
263.904
386.185
410.933
404.544
393.432
391.743
387.476
372.468
329.209
240.827
208.398
277.844
273.523
224.776
253.18
283.703
301.144
348.666
340.416
291.953
255.845
225.419
174.202
190.555
301.158
339.445
315.01
287.167
272.801
273.056
250.05
224.06
181.298
119.283
79.699
56.669
39.591
29.806
36.894
46.317
47.987
44.381
43.587
23.402
9.959
3.083
1.929
5.306
5.441
6.621
10.556
15.901
23.988
35.315
30.517
18.067
12.596
9.558
4.029
3.056
6.661
20.249
58.002
113.59
139.52
161.017
179.05
177.424
164.404
148.105
120.46
49.624
23.606
54.589
92.514
132.033
153.45
150.406
127.252
91.436
68.606
55.733
55.542
49.771
27.403
10.819
4.087
5.393
10.028
16.865
24.638
36.076
52.302
80.853
124.052
60.888
47.188
70.741
93.334
117.736
133.507
135.138
128.752
111.198
88.892
81.571
77.725
88.232
58.277
15.898
3.937
10.475
28.286
49.572
60.579
65.494
77.612
111.081
161.192
88.625
76.666
131.302
155.787
171.859
189.177
222.198
231.999
216.047
167.786
132.804
206.635
258.054
304.337
278.29
198.675
198.479
188.852
171.839
172.49
167.433
164.133
158.092
110.422
57.502
94.199
141.114
170.048
199.631
245.615
253.866
214.579
221.917
222.912
111.59
114.015
153.445
119.61
90.008
92.235
111.36
126.879
125.926
122.281
101.588
90.412
73.983
91.07
173.934
244.12
284.885
277.845
258.065
259.89
284.872
344.815
416.465
442.753
425.713
392.762
355.227
324.999
288.547
244.514
231.27
244.174
219.234
212.817
229.402
223.806
194.942
269.509
337.456
334.087
314.897
284.891
258.897
251.247
253.165
255.263
257.795
259.993
258.521
221.468
245.915
276.773
222.093
184.913
150.415
128.14
125.206
147.181
157.072
156.755
157.7
59.004
70.502
134.147
172.125
189.208
190.069
189.195
191.1
198.269
205.984
208.634
178.472
150.499
206.6
255.193
280.224
296.175
278.9
260.017
251.243
219.231
184.946
153.989
144.581
84.951
110.352
102.844
69.524
38.8
23.469
21.764
28.74
47.643
77.616
111.141
120.917
122.062
153.88
171.382
159.269
160.524
188.106
216.831
215.583
188.51
164.444
146.39
121.732
55.038
3.826
7.883
22.573
41.722
64.773
92.441
124.873
163.486
224.783
304.833
365.813
380.013
357.342
360.846
340.74
375.329
349.334
327.185
308.455
302.242
296.228
314.358
301.882
346.017
333.325
333.555
330.279
328.916
334.104
341.531
353.214
369.47
393.879
420.572
426.182
384.668
278.422
239.764
201.415
168.4
155.77
131.398
105.906
90.047
79.453
61.428
54.975
84.44
140.816
164.512
185.107
212.884
245.493
288.38
335.956
372.546
382.721
372.995
357.689
324.98
281.351
261.989
241.516
238.372
214.157
196.433
176.755
157.104
144.229
147.206
139.331
134.868
167.912
170.797
175.243
167.856
155.773
153.445
160.725
177.424
198.924
222.945
240.062
212.896
222.938
235.952
218.996
201.997
207.417
198.155
179.312
164.256
141.552
134.995
137.74
95.563
120.062
129.092
128.532
128.508
134.879
150.42
177.391
212.229
249.319
282.935
296.611
253.132
258.049
259.851
229.386
200.427
192.164
180.158
167.635
158.177
146.498
127.455
115.37
62.697
83.8
102.818
95.568
80.749
69.205
64.562
68.484
88.036
121.237
168.398
212.875
206.641
229.412
253.192
240.462
217.154
212.134
219.319
188.535
153.457
127.556
134.887
134.871
93.856
141.406
145.899
141.089
144.291
143.903
138.474
136.628
144.969
163.192
177.491
181.129
196.663
266.888
303.008
251.585
263.64
263.754
227.53
213.656
214.222
199.921
168.029
154.615
86.793
124.191
126.365
123.009
123.329
123.229
119.606
122.121
141.389
179.869
230.44
270.027
260.021
254.913
257.442
216.104
181.12
159.59
141.676
122.079
91.538
92.916
112.495
132.609
56.567
87.275
115.064
100.915
93.748
102.845
124.897
162.757
211.241
258.032
285.36
268.834
